Date,Open,High,Low,Close,Volume
2010-06-10,1.55801,1.5921,1.55715,1.57979,13935993.58707
2010-06-11,1.55801,1.59283,1.55292,1.58907,10940626.364188
2010-06-14,1.60523,1.60581,1.54438,1.55875,18503786.679539
2010-06-15,1.57622,1.64475,1.56288,1.61207,16672268.516143
2010-06-16,1.61029,1.70202,1.59808,1.65818,37153234.224412
2010-06-17,1.68777,1.71657,1.66896,1.69189,28338216.972256
2010-06-18,1.68777,1.70541,1.653,1.66974,17552176.875941
2010-06-21,1.69517,1.69593,1.62166,1.66588,9812095.4846881
2010-06-22,1.65893,1.66974,1.60157,1.61292,16569924.610397
2010-06-23,1.63039,1.64475,1.55875,1.63341,15787854.851722
2010-06-24,1.64127,1.64342,1.50214,1.53914,24523182.53131
2010-06-25,1.55367,1.59949,1.53067,1.55583,132313298.61217
2010-06-28,1.56083,1.58401,1.48673,1.57622,13336010.560898
2010-06-29,1.54204,1.54281,1.47557,1.5198,18317322.452472
2010-06-30,1.51368,1.54447,1.49801,1.52599,18562195.877074
2010-07-01,1.54525,1.5614,1.49885,1.55142,15873306.527838
2010-07-02,1.5565,1.5718,1.54157,1.56288,7636352.8765209
2010-07-06,1.58061,1.60946,1.50372,1.51209,14610287.512437
2010-07-07,1.50372,1.5718,1.48514,1.57041,13099743.013686
2010-07-08,1.57706,1.59415,1.54729,1.57912,4020467.8111227
2010-07-09,1.57556,1.5949,1.55801,1.5949,4490510.6093723
2010-07-12,1.58315,1.62166,1.55446,1.60157,6891763.4180139
2010-07-13,1.61679,1.63039,1.60447,1.62898,9091608.8733767
2010-07-14,1.63039,1.65638,1.61029,1.61527,7429151.4671774
2010-07-15,1.61207,1.66654,1.58776,1.66025,11529298.200028
2010-07-16,1.644,1.66296,1.59283,1.59349,9105795.7900645
2010-07-19,1.59808,1.62101,1.57837,1.61377,7259952.2490819
2010-07-20,1.5964,1.6008,1.56541,1.59415,9827549.8511401
2010-07-21,1.60644,1.62026,1.57396,1.5778,6948479.1322503
2010-07-22,1.5964,1.66175,1.58637,1.65573,11586823.377979
2010-07-23,1.65939,1.67612,1.63039,1.65818,8717082.793488
2010-07-26,1.65893,1.66296,1.58776,1.65237,9509877.9463864
2010-07-27,1.65573,1.67132,1.61086,1.62486,13412835.057946
2010-07-28,1.62166,1.63423,1.5778,1.57979,4898416.4166632
2010-07-29,1.58776,1.59349,1.54804,1.5778,7041716.5712034
2010-07-30,1.56373,1.58776,1.52834,1.57706,3828401.2430805
2010-08-02,1.59283,1.65237,1.56541,1.58176,13943449.173917
2010-08-03,1.57396,1.5871,1.54873,1.56541,5762050.2954556
2010-08-04,1.5718,1.62702,1.53985,1.61884,8511532.2640894
2010-08-05,1.6024,1.6489,1.6024,1.64796,6400631.9598228
2010-08-06,1.63469,1.64709,1.6226,1.63706,3747742.4442238
2010-08-09,1.64342,1.66175,1.62898,1.65939,3127916.9061985
2010-08-10,1.63622,1.65374,1.6087,1.61592,5135631.8884889
2010-08-11,1.48843,1.50372,1.39716,1.46579,32213790.778408
2010-08-12,1.48204,1.51378,1.46375,1.47914,25285250.015557
2010-08-13,1.47688,1.48928,1.4457,1.44871,54614953.530211
2010-08-16,1.44871,1.47114,1.42833,1.46881,20503215.30959
2010-08-17,1.47762,1.50082,1.47032,1.47612,10691897.336103
2010-08-18,1.47276,1.50861,1.45584,1.50372,11506622.565172
2010-08-19,1.49819,1.51086,1.47688,1.48599,8128964.8012432
2010-08-20,1.47032,1.48928,1.47032,1.48063,5737191.2387368
2010-08-23,1.48149,1.49069,1.46514,1.47838,7962385.6893827
2010-08-24,1.44928,1.48383,1.4457,1.46646,15083067.576145
2010-08-25,1.46739,1.47979,1.42833,1.47032,15484060.989344
2010-08-26,1.48673,1.52345,1.46805,1.49293,10719600.166662
2010-08-27,1.49426,1.49642,1.45001,1.472,14133098.001653
2010-08-30,1.46448,1.47557,1.44429,1.44928,8146847.5588401
2010-08-31,1.43482,1.46748,1.42776,1.46045,8746617.5682443
2010-09-01,1.47114,1.54804,1.46093,1.52194,15309642.860454
2010-09-02,1.53678,1.53914,1.50927,1.52522,4204556.9012375
2010-09-03,1.53387,1.53678,1.50214,1.52053,7025175.8192391
2010-09-07,1.50636,1.5213,1.48263,1.49153,6061008.677221
2010-09-08,1.49001,1.4997,1.43405,1.4551,14632313.446156
2010-09-09,1.45867,1.47114,1.41238,1.42544,21388800.566231
2010-09-10,1.41605,1.42365,1.33406,1.35145,34040303.047778
2010-09-13,1.36008,1.38177,1.35943,1.37323,16063775.470127
2010-09-14,1.36448,1.46241,1.34852,1.44206,16717704.992562
2010-09-15,1.43473,1.45725,1.37051,1.38451,15267092.761229
2010-09-16,1.37773,1.42365,1.37716,1.39519,11834508.623907
2010-09-17,1.40599,1.47276,1.39849,1.45217,19861023.011022
2010-09-20,1.45941,1.52053,1.43405,1.4949,17245773.558166
2010-09-21,1.50372,1.58843,1.48063,1.50505,13411588.909859
2010-09-22,1.50702,1.55446,1.50044,1.5043,19647739.972976
2010-09-23,1.49642,1.56889,1.46514,1.54589,14263379.056401
2010-09-24,1.54934,1.57837,1.54525,1.56373,10825820.977569
2010-09-27,1.59283,1.6024,1.5747,1.59057,9194112.541698
2010-09-28,1.60157,1.62486,1.58061,1.61592,9034051.7429103
2010-09-29,1.61592,1.63039,1.60306,1.61809,5353398.9294799
2010-09-30,1.62146,1.66654,1.61875,1.63095,14438840.96745
2010-10-01,1.63939,1.64214,1.61968,1.63997,8544283.5920287
2010-10-04,1.6376,1.63997,1.58843,1.61679,10840401.975276
2010-10-05,1.62617,1.63939,1.61207,1.62702,5655744.2778419
2010-10-06,1.62486,1.644,1.58252,1.61453,14161620.946765
2010-10-07,1.61884,1.66421,1.61292,1.65818,11257126.676724
2010-10-08,1.64127,1.64551,1.59808,1.6087,15324245.159838
2010-10-11,1.61292,1.62767,1.59949,1.61884,5347690.080122
2010-10-12,1.6226,1.6226,1.57556,1.59565,11798530.091946
2010-10-13,1.60946,1.61144,1.56083,1.59415,13095365.519122
2010-10-14,1.5964,1.63039,1.57912,1.62486,11711725.75936
2010-10-15,1.63423,1.64617,1.58776,1.644,11650366.279601
2010-10-18,1.64962,1.65085,1.6242,1.64796,6383622.5709711
2010-10-19,1.62101,1.64617,1.60157,1.6226,7198560.8168079
2010-10-20,1.63341,1.64127,1.60015,1.60157,4223068.0582971
2010-10-21,1.6087,1.60946,1.5871,1.59057,4783419.3149525
2010-10-22,1.59415,1.62973,1.59057,1.62898,7216603.33698
2010-10-25,1.63039,1.67545,1.6242,1.65638,8935158.7087913
2010-10-26,1.65237,1.70117,1.64053,1.69752,20405323.454275
2010-10-27,1.69677,1.72099,1.68043,1.71742,15525194.527068
2010-10-28,1.73659,1.74249,1.67321,1.69807,18653175.338297
2010-10-29,1.7039,1.80848,1.69282,1.7886,18607579.099301
2010-11-01,1.77543,1.79225,1.72249,1.72701,11833017.506538
2010-11-02,1.74644,1.77095,1.72953,1.74493,5574925.7164099
2010-11-03,1.74794,1.79498,1.73659,1.7884,8071173.352333
2010-11-04,1.80878,1.83863,1.78764,1.83261,13565280.507312
2010-11-05,1.8378,1.86257,1.82259,1.83863,8549332.0894085
2010-11-08,1.82259,1.85357,1.80661,1.82982,5166189.1437273
2010-11-09,1.83414,1.84417,1.79571,1.7992,5628797.6568057
2010-11-10,1.8008,1.80661,1.76662,1.78361,3697576.9955753
2010-11-11,1.76822,1.81873,1.72841,1.8008,16721251.721735
2010-11-12,1.79797,1.87027,1.77987,1.86379,13373884.942085
2010-11-15,1.88031,1.88118,1.81724,1.82408,6881304.2947499
2010-11-16,1.81309,1.81656,1.76954,1.80417,7861564.8535214
2010-11-17,1.80201,1.82624,1.77543,1.78277,8800276.4918731
2010-11-18,1.79498,1.82315,1.7884,1.81656,9162639.3143612
2010-11-19,1.80661,1.83563,1.80005,1.83112,4444200.764208
2010-11-22,1.84052,1.8851,1.83563,1.8851,12526845.069448
2010-11-23,1.87685,1.88819,1.85949,1.88276,8905272.4563692
2010-11-24,1.89289,1.91301,1.88887,1.90585,11369184.147049
2010-11-26,1.90249,1.96051,1.89627,1.95703,7587508.1318284
2010-11-29,1.96173,1.96378,1.90988,1.95092,14082442.61444
2010-11-30,1.95092,1.97468,1.89038,1.89196,74898676.362997
2010-12-01,1.919,1.95638,1.90512,1.94623,22798737.245889
2010-12-02,1.95375,2.06378,1.94446,2.0588,26352868.75051
2010-12-03,2.02924,2.02924,1.91693,1.92407,35396815.122251
2010-12-06,1.94567,1.94857,1.90512,1.94567,12380736.868904
2010-12-07,1.79442,1.83261,1.77413,1.80137,161979376.90373
2010-12-08,1.81112,1.86528,1.80137,1.84052,67724069.281648
2010-12-09,1.86528,1.92109,1.85281,1.91375,46987600.612098
2010-12-10,1.93489,1.93489,1.89591,1.91301,19276835.178129
2010-12-13,1.92755,1.93489,1.90935,1.92612,16802719.984305
2010-12-14,1.93111,1.93834,1.88191,1.90512,13054338.489781
2010-12-15,1.919,1.94718,1.8776,1.91301,24845434.296557
2010-12-16,1.92755,2.00379,1.91448,2.00322,33705259.625668
2010-12-17,2.00642,2.05815,1.99497,2.04144,38795550.895282
2010-12-20,2.02106,2.06105,2.00707,2.01542,20148819.314191
2010-12-21,2.02538,2.03553,2.00491,2.02032,20629385.140735
2010-12-22,2.02538,2.04284,1.98483,2.03917,13247480.792497
2010-12-23,2.03862,2.06229,2.02249,2.03862,8120337.6221763
2010-12-27,2.03091,2.0971,2.01608,2.08414,18368393.22238
2010-12-28,2.08491,2.08688,2.04509,2.05083,8052449.1785063
2010-12-29,2.06153,2.07739,2.03955,2.0745,8687590.6220851
2010-12-30,2.07541,2.09646,2.05412,2.0929,9404179.0265588
2010-12-31,2.07486,2.07646,2.04998,2.05889,7706808.1722343
2011-01-03,2.07271,2.07965,2.00565,2.01458,19921061.786825
2011-01-04,2.01458,2.05083,1.95439,2.02924,22439729.437482
2011-01-05,2.01805,2.04144,2.01102,2.0284,13160346.283921
2011-01-06,2.03187,2.06744,2.0126,2.06678,13244466.605243
2011-01-07,2.0651,2.06586,2.01346,2.04857,11422853.721516
2011-01-10,2.04791,2.10895,2.02397,2.0942,21230156.328945
2011-01-11,2.11175,2.12049,2.09017,2.11889,18696843.775548
2011-01-12,2.12172,2.12557,2.03036,2.04144,21525919.459204
2011-01-13,2.05815,2.07703,2.03036,2.05429,13308882.87561
2011-01-14,2.05374,2.10573,2.02924,2.10237,11850591.389822
2011-01-18,2.00379,2.02106,1.97347,2.01102,138246390.72076
2011-01-19,2.02924,2.0651,1.99328,2.01166,41115740.173211
2011-01-20,2.00642,2.01608,1.97676,2.00707,28926771.648875
2011-01-21,2.02397,2.04144,2.00435,2.0126,14115300.450762
2011-01-24,2.03354,2.04509,1.99863,2.03553,29661029.794177
2011-01-25,2.03985,2.03985,1.98557,2.03036,20075413.736254
2011-01-26,2.03862,2.05655,2.01458,2.04726,20987764.549679
2011-01-27,2.05966,2.13316,2.05966,2.11739,51474031.950381
2011-01-28,2.12313,2.12772,2.01955,2.0326,17255700.139513
2011-01-31,2.03149,2.0926,2.02576,2.08058,18081736.558913
2011-02-01,2.09017,2.13777,2.08414,2.1066,21847340.459059
2011-02-02,2.10313,2.13062,2.07965,2.08688,15592539.777981
2011-02-03,2.08576,2.1433,2.07271,2.13129,17008611.340533
2011-02-04,2.15871,2.26227,2.15374,2.26085,34066727.777734
2011-02-07,2.25878,2.28141,2.21457,2.23128,13470935.381169
2011-02-08,2.2755,2.33709,2.24649,2.3123,47861768.170024
2011-02-09,2.31381,2.38797,2.30077,2.37483,59233859.995944
2011-02-10,2.39108,2.39163,2.32996,2.354,48359641.608893
2011-02-11,2.35729,2.4168,2.34227,2.4124,35970032.591638
2011-02-14,2.43324,2.48947,2.43324,2.46696,35873546.646988
2011-02-15,2.45596,2.48282,2.42208,2.4431,27305277.366985
2011-02-16,2.45738,2.50711,2.44984,2.49153,17394161.038117
2011-02-18,2.45116,2.46892,2.43689,2.45286,19598639.608165
2011-02-22,2.4045,2.40874,2.32826,2.36244,27761133.248547
2011-02-23,2.39005,2.39144,2.23991,2.27081,45912952.323832
2011-02-24,2.3081,2.47239,2.29418,2.46252,48755948.653217
2011-02-25,2.48121,2.50631,2.44911,2.48996,26400808.173942
2011-02-28,2.46534,2.50206,2.42724,2.46308,22476496.131482
2011-03-01,2.33737,2.35324,2.30752,2.32416,139813672.23542
2011-03-02,2.32686,2.35822,2.32179,2.35286,36729384.112104
2011-03-03,2.37652,2.39689,2.34451,2.39163,45327550.295367
2011-03-04,2.39539,2.40199,2.35587,2.37652,28286358.04031
2011-03-07,2.38854,2.39144,2.28772,2.31785,23056519.486578
2011-03-08,2.31315,2.35906,2.28941,2.34704,27050200.439239
2011-03-09,2.29023,2.31099,2.24201,2.24649,60619768.384275
2011-03-10,2.23334,2.25532,2.18462,2.24705,49940747.911742
2011-03-11,2.23833,2.28405,2.22536,2.2631,18125415.647005
2011-03-14,2.25297,2.25888,2.22621,2.24649,22649284.682102
2011-03-15,2.18958,2.26685,2.16313,2.25156,27317323.465162
2011-03-16,2.24846,2.25888,2.13581,2.14781,39302488.197592
2011-03-17,2.19926,2.20208,2.05412,2.13016,49961548.999048
2011-03-18,2.18462,2.21521,2.16931,2.20293,42251332.558541
2011-03-21,2.2216,2.2631,2.2216,2.25156,27454005.673764
2011-03-22,2.2631,2.274,2.21213,2.23128,20887699.923341
2011-03-23,2.23194,2.25372,2.205,2.25297,17016833.787741
2011-03-24,2.27165,2.27616,2.22322,2.25738,18402731.525235
2011-03-25,2.25457,2.26621,2.23589,2.24122,12555272.157017
2011-03-28,2.24274,2.28844,2.23334,2.25156,14782437.012757
2011-03-29,2.23494,2.26021,2.22404,2.25016,20243515.917999
2011-03-30,2.27559,2.29503,2.22404,2.2878,23884057.674188
2011-03-31,2.29503,2.31043,2.23833,2.25973,21750290.019973
2011-04-01,2.28844,2.31795,2.25674,2.29023,22061635.326746
2011-04-04,2.27616,2.29503,2.17663,2.22322,25862440.24765
2011-04-05,2.23419,2.354,2.22404,2.30087,28138258.132994
2011-04-06,2.33897,2.3876,2.30619,2.38066,29416582.403109
2011-04-07,2.38826,2.39539,2.34704,2.35906,22820347.796912
2011-04-08,2.3876,2.4076,2.34451,2.36649,11478451.097726
2011-04-11,2.34647,2.37062,2.30619,2.34169,12244278.327911
2011-04-12,2.32613,2.33663,2.24357,2.27926,25929476.624253
2011-04-13,2.31558,2.34575,2.27476,2.31033,12073769.056697
2011-04-14,2.29081,2.30958,2.23052,2.25738,16166257.836771
2011-04-15,2.24649,2.31315,2.2216,2.30619,16679383.276164
2011-04-18,2.28076,2.3032,2.21821,2.29587,11082101.450048
2011-04-19,2.29297,2.32416,2.28405,2.3082,9960578.8221846
2011-04-20,2.33821,2.36996,2.32049,2.36562,15349668.710989
2011-04-21,2.36996,2.40199,2.36273,2.36864,11471741.069562
2011-04-25,2.37597,2.37597,2.32487,2.34261,8257318.0542503
2011-04-26,2.36713,2.36713,2.314,2.35025,14616965.588086
2011-04-27,2.34393,2.43381,2.33663,2.42592,13517948.181664
2011-04-28,2.41924,2.45728,2.3876,2.38967,9928722.164667
2011-04-29,2.39352,2.43362,2.37727,2.43079,11234674.709473
2011-05-02,2.43982,2.45089,2.39163,2.40846,9746923.0047985
2011-05-03,2.41841,2.42853,2.33463,2.33699,16189125.186719
2011-05-04,2.35672,2.3692,2.31916,2.36431,10293694.442552
2011-05-05,2.34413,2.42647,2.33099,2.41485,11272208.263834
2011-05-06,2.45258,2.5431,2.44282,2.53631,26250705.909016
2011-05-09,2.5431,2.58928,2.51756,2.57654,18914919.690852
2011-05-10,2.5938,2.62851,2.58712,2.60158,23054708.844057
2011-05-11,2.60187,2.62112,2.58148,2.6062,19040588.932594
2011-05-12,2.60665,2.62074,2.53023,2.54712,27879059.330805
2011-05-13,2.54571,2.57285,2.53426,2.535,13930401.896932
2011-05-16,2.52103,2.54159,2.48037,2.48927,10404974.401677
2011-05-17,2.50206,2.50206,2.45728,2.48996,17300369.75557
2011-05-18,2.49857,2.5247,2.44563,2.51605,9417748.1946221
2011-05-19,2.53549,2.54712,2.51605,2.529,9725919.5515639
2011-05-20,2.5278,2.55812,2.4922,2.49867,18117800.297582
2011-05-23,2.4646,2.46544,2.30882,2.32686,34304752.713275
2011-05-24,2.33437,2.34704,2.28714,2.30367,38769530.897184
2011-05-25,2.38283,2.51971,2.3692,2.50631,92486767.865868
2011-05-26,2.50797,2.53191,2.44488,2.52158,25338344.444752
2011-05-27,2.52834,2.55201,2.48262,2.54393,23575162.060237
2011-05-31,2.46001,2.47529,2.43164,2.45503,147498465.12478
2011-06-01,2.45839,2.48844,2.44488,2.45342,46557722.125282
2011-06-02,2.45642,2.48121,2.39616,2.4351,31858478.81091
2011-06-03,2.44966,2.48037,2.40469,2.46226,56180115.528044
2011-06-06,2.4709,2.4709,2.41652,2.42169,19025241.074525
2011-06-07,2.45566,2.48844,2.42647,2.47371,68605958.697379
2011-06-08,2.45566,2.48262,2.41549,2.42724,24119249.486726
2011-06-09,2.4922,2.51668,2.45165,2.48703,44675932.004854
2011-06-10,2.4906,2.49867,2.42497,2.45333,19610419.435385
2011-06-13,2.45333,2.49259,2.39587,2.43164,31729816.683592
2011-06-14,2.45258,2.50338,2.45165,2.48609,30064984.140439
2011-06-15,2.48703,2.49867,2.43972,2.44488,26347916.110674
2011-06-16,2.42778,2.43822,2.37897,2.43089,29885485.561654
2011-06-17,2.45333,2.46534,2.34489,2.36761,27739916.778545
2011-06-20,2.36469,2.41485,2.34489,2.38582,26258672.736105
2011-06-21,2.40083,2.50572,2.39305,2.48195,25312686.575157
2011-06-22,2.47511,2.64355,2.44421,2.62234,52690038.165286
2011-06-23,2.5847,2.62731,2.53709,2.60948,52320432.772717
2011-06-24,2.6062,2.61004,2.54937,2.5875,140912913.30945
2011-06-27,2.58946,2.62383,2.54937,2.58224,24824239.128232
2011-06-28,2.60863,2.72335,2.60863,2.69154,42758429.623425
2011-06-29,2.71623,2.75275,2.66908,2.74711,35253071.407824
2011-06-30,2.75358,2.81903,2.70589,2.76822,36143811.670227
2011-07-01,2.7842,2.84025,2.78344,2.81631,24855179.81365
2011-07-05,2.8226,2.84683,2.80532,2.838,13066597.604727
2011-07-06,2.82475,2.84673,2.78881,2.84673,16900973.968124
2011-07-07,2.85029,2.87376,2.80748,2.81631,31739349.183919
2011-07-08,2.77614,2.78344,2.69774,2.76504,27747659.938028
2011-07-11,2.70984,2.77687,2.70259,2.72391,20005256.664014
2011-07-12,2.70909,2.71256,2.55033,2.57914,47602920.8455
2011-07-13,2.60394,2.64194,2.55323,2.57705,26711610.287958
2011-07-14,2.58224,2.6582,2.55679,2.56253,30689751.667461
2011-07-15,2.57663,2.61878,2.54571,2.58674,18867885.588679
2011-07-18,2.56985,2.60128,2.50572,2.54937,16449293.215196
2011-07-19,2.57116,2.65594,2.55942,2.63709,24567277.002096
2011-07-20,2.64194,2.69529,2.61669,2.62731,20355903.564313
2011-07-21,2.61511,2.70909,2.6025,2.67772,28138343.3397
2011-07-22,2.67548,2.72391,2.64272,2.70025,18812149.751571
2011-07-25,2.66908,2.66908,2.61444,2.62899,19714382.268559
2011-07-26,2.64345,2.69163,2.63771,2.67078,37409003.456651
2011-07-27,2.65529,2.66994,2.43501,2.44966,55623768.98661
2011-07-28,2.46882,2.53519,2.36066,2.52345,64578163.109469
2011-07-29,2.44911,2.49897,2.39144,2.44976,52733227.314813
2011-08-01,2.4767,2.48403,2.40011,2.41841,32664374.494984
2011-08-02,2.39295,2.46328,2.33371,2.33437,28877916.253342
2011-08-03,2.38111,2.39231,2.2817,2.38797,23348863.697725
2011-08-04,2.34592,2.36742,2.24807,2.25111,35733147.295802
2011-08-05,2.27803,2.36677,2.11908,2.13729,60056221.876114
2011-08-08,2.08576,2.11251,1.92464,1.98041,59991166.555445
2011-08-09,2.01657,2.16294,1.99824,2.15832,57809874.860496
2011-08-10,2.11908,2.21213,2.082,2.13082,41775772.626022
2011-08-11,2.1759,2.26912,2.15598,2.23729,37153607.003754
2011-08-12,2.29399,2.33099,2.25081,2.26105,35338693.497353
2011-08-15,2.2817,2.36018,2.27183,2.30274,18548147.421285
2011-08-16,2.28284,2.30771,2.23343,2.25614,23966910.545745
2011-08-17,2.28226,2.33317,2.22968,2.23644,26113171.633347
2011-08-18,2.17138,2.17814,2.0602,2.08405,31649253.742281
2011-08-19,2.08576,2.16715,2.05064,2.06087,17309273.856434
2011-08-22,2.0971,2.10529,1.98961,2.01373,35407423.357252
2011-08-23,2.02659,2.13401,1.98586,2.13129,49410804.798589
2011-08-24,2.33258,2.43736,2.28573,2.3506,95197917.467265
2011-08-25,2.33916,2.3506,2.24434,2.2494,34408001.940282
2011-08-26,2.2277,2.29708,2.16359,2.29635,28712338.320288
2011-08-29,2.33099,2.39671,2.31277,2.39305,18476019.94395
2011-08-30,2.37081,2.45981,2.3506,2.41322,23535178.813055
2011-08-31,2.42563,2.51294,2.38545,2.41173,31454556.417165
2011-09-01,2.40611,2.41485,2.29325,2.299,42741377.63122
2011-09-02,2.25624,2.29718,2.22246,2.26781,17440257.866515
2011-09-06,2.22104,2.29353,2.20152,2.29222,16197997.335067
2011-09-07,2.34592,2.42151,2.34115,2.3816,20034461.262782
2011-09-08,2.34349,2.4293,2.33831,2.41033,26607647.454782
2011-09-09,2.38244,2.42233,2.3308,2.35304,26126282.815361
2011-09-12,2.31991,2.45258,2.31634,2.44282,28099734.050666
2011-09-13,2.44282,2.51267,2.41126,2.50055,28155981.128016
2011-09-14,2.51341,2.67857,2.50591,2.66299,64805388.094918
2011-09-15,2.68956,2.74804,2.64561,2.68419,41031066.008294
2011-09-16,2.6723,2.69312,2.6243,2.66599,24675830.346604
2011-09-19,2.62966,2.77565,2.58721,2.7289,44824990.487622
2011-09-20,2.73989,2.75958,2.65011,2.65388,37084919.747208
2011-09-21,2.67078,2.77565,2.62158,2.6288,45081505.278546
2011-09-22,2.54553,2.55782,2.40884,2.48291,48633453.361303
2011-09-23,2.47445,2.56102,2.43972,2.5429,28559935.474277
2011-09-26,2.54403,2.56309,2.45173,2.49172,34662333.309343
2011-09-27,2.53519,2.56805,2.51069,2.52016,28841394.528626
2011-09-28,2.41268,2.45417,2.403,2.41192,145766159.52064
2011-09-29,2.43578,2.45173,2.35774,2.42368,67166998.483206
2011-09-30,2.4202,2.43859,2.36939,2.39466,70722482.644297
2011-10-03,2.38638,2.42778,2.31391,2.32996,50144860.577963
2011-10-04,2.32544,2.39144,2.25484,2.36291,50919783.624104
2011-10-05,2.35774,2.3892,2.30872,2.38244,48064453.623904
2011-10-06,2.39295,2.42233,2.35916,2.40742,34002322.158207
2011-10-07,2.42233,2.44282,2.37681,2.40234,17191432.980883
2011-10-10,2.41126,2.48863,2.41126,2.45914,51437212.00219
2011-10-11,2.45651,2.47755,2.41126,2.43501,17794366.289279
2011-10-12,2.44911,2.47314,2.40459,2.45849,33168180.450817
2011-10-13,2.43972,2.55231,2.43164,2.48863,82401872.458413
2011-10-14,2.55594,2.6165,2.54131,2.60843,42712982.496166
2011-10-17,2.59547,2.60759,2.54364,2.56168,29149065.296166
2011-10-18,2.55231,2.62799,2.55078,2.61868,19088922.437045
2011-10-19,2.58928,2.58994,2.52075,2.52994,41486421.300454
2011-10-20,2.5229,2.54403,2.4198,2.48291,32022128.942222
2011-10-21,2.50749,2.52075,2.44187,2.47239,32996126.808043
2011-10-24,2.49006,2.60168,2.48422,2.58289,35159471.840365
2011-10-25,2.54553,2.58355,2.51069,2.5164,33687281.010526
2011-10-26,2.55718,2.56704,2.45784,2.46759,31666263.131131
2011-10-27,2.50224,2.53915,2.44563,2.46696,59084237.018743
2011-10-28,2.48139,2.48355,2.27127,2.45417,97989470.247398
2011-10-31,2.41287,2.4982,2.40975,2.46749,48951380.886179
2011-11-01,2.38854,2.44187,2.35841,2.41126,22165438.397346
2011-11-02,2.44282,2.44768,2.36742,2.3816,29342090.43966
2011-11-03,2.44854,2.52103,2.39699,2.50872,43042466.180656
2011-11-04,2.46956,2.53559,2.46892,2.5122,18830266.827612
2011-11-07,2.50919,2.52806,2.45576,2.52657,23661593.613482
2011-11-08,2.53746,2.54693,2.47445,2.53746,12967353.092942
2011-11-09,2.48788,2.52345,2.41642,2.42778,19082436.076487
2011-11-10,2.45924,2.46696,2.40281,2.41905,13083532.437711
2011-11-11,2.4443,2.51267,2.42863,2.50524,15811819.238019
2011-11-14,2.49275,2.50666,2.3985,2.41785,21984629.765445
2011-11-15,2.40884,2.44911,2.39005,2.41033,22213761.25096
2011-11-16,2.39456,2.43286,2.32855,2.34517,23512449.924007
2011-11-17,2.33897,2.34656,2.26124,2.27991,23744563.644262
2011-11-18,2.29942,2.30752,2.15588,2.18169,44177440.81736
2011-11-21,2.14604,2.17288,2.10349,2.15186,49803873.988052
2011-11-22,2.16424,2.2082,2.12642,2.14893,29025441.015387
2011-11-23,2.11889,2.14667,2.09468,2.11654,32598807.934076
2011-11-25,2.09609,2.12876,2.06848,2.07776,12250083.034814
2011-11-28,2.14519,2.15822,2.05447,2.08818,65219226.419173
2011-11-29,2.08818,2.14519,2.0838,2.10942,43111824.440018
2011-11-30,2.14564,2.20001,2.11739,2.18613,50073329.547576
2011-12-01,2.17888,2.21983,2.12782,2.18527,66558281.769583
2011-12-02,2.21204,2.31176,2.20348,2.27682,73728596.563076
2011-12-05,2.3031,2.33371,2.24875,2.2679,39662401.327258
2011-12-06,2.25973,2.27991,2.19589,2.25101,37031804.016335
2011-12-07,2.23766,2.29362,2.22404,2.28132,34241539.987644
2011-12-08,2.27842,2.31176,2.23504,2.24141,40233435.374782
2011-12-09,2.19371,2.23917,2.17692,2.23644,40143063.011347
2011-12-12,2.09121,2.16519,2.01562,2.15268,50268442.255387
2011-12-13,2.15841,2.19823,2.12416,2.13643,44646620.897705
2011-12-14,2.11599,2.14537,2.06519,2.09758,28912637.986377
2011-12-15,2.12652,2.1463,2.09758,2.10143,32596656.464728
2011-12-16,2.12247,2.14031,2.06697,2.11316,123158775.23663
2011-12-19,2.11521,2.11521,2.00952,2.02144,35115803.403112
2011-12-20,2.04933,2.12791,2.04847,2.11521,40359488.046706
2011-12-21,2.11521,2.13214,2.02144,2.04791,32036912.30586
2011-12-22,2.06235,2.13807,2.04556,2.12941,37989122.669291
2011-12-23,2.14378,2.17241,2.11664,2.15627,16036392.164718
2011-12-27,2.14771,2.16669,2.13016,2.15268,10893858.532975
2011-12-28,2.1542,2.15493,2.10209,2.10885,18228590.318142
2011-12-29,2.11739,2.14301,2.10942,2.13643,13930178.229328
2011-12-30,2.12498,2.13973,2.10293,2.11739,11399560.338035
2012-01-03,2.16385,2.21344,2.11975,2.12416,31390374.465241
2012-01-04,2.12182,2.13401,2.06182,2.08726,27604597.877255
2012-01-05,2.09044,2.10942,2.06764,2.09044,27360842.790679
2012-01-06,2.08443,2.09468,2.05571,2.0772,33196692.745092
2012-01-09,2.14988,2.22968,2.1463,2.2172,45637393.833931
2012-01-10,2.23917,2.28395,2.22874,2.24865,36566000.251751
2012-01-11,2.25175,2.32198,2.24434,2.28921,33987006.252653
2012-01-12,2.28921,2.34311,2.26124,2.32425,27084347.027003
2012-01-13,2.31259,2.34752,2.29013,2.31652,33084230.542909
2012-01-17,2.32563,2.36733,2.30892,2.32207,43316150.123006
2012-01-18,2.4154,2.56777,2.40516,2.49024,60341685.645683
2012-01-19,2.48562,2.52036,2.46563,2.46696,42993738.595184
2012-01-20,2.46001,2.49736,2.44637,2.48076,31975936.25628
2012-01-23,2.48364,2.48722,2.44187,2.46956,27427378.577878
2012-01-24,2.46892,2.5122,2.46469,2.48506,41948252.302331
2012-01-25,2.5247,2.5351,2.47248,2.49097,41367525.991905
